public_date,FFI48_desc,NFIRM,indret_ew,indret_vw,dpr_Median,bm_Median,pe_exi_Median,gpm_Median,roe_Median,totdebt_invcap_Median,rd_sale_Median,adv_sale_Median
20140531,GUNS,7,0.019202,-0.007866,0.247,0.448,12.120,0.230,0.122,0.156,0.016,0.000
20140531,HLTH,57,0.028523,0.034584,0.000,0.386,7.618,0.285,0.001,0.413,0.000,0.000
20140531,HSHLD,42,-0.017814,-0.006888,0.262,0.363,19.406,0.457,0.115,0.306,0.009,0.016
20140531,INSUR,106,0.026233,0.026559,0.162,0.864,12.337,0.164,0.093,0.221,0.000,0.000
20140531,LABEQ,63,0.009701,0.032822,0.000,0.448,21.606,0.492,0.070,0.132,0.099,0.000
20140531,MACH,104,-0.002692,0.005517,0.181,0.443,21.186,0.352,0.089,0.216,0.017,0.000
20140531,MEALS,58,0.014846,0.022899,0.000,0.251,27.534,0.226,0.103,0.363,0.000,0.021
20140531,MEDEQ,113,0.001796,0.042361,0.000,0.317,-2.704,0.580,-0.011,0.138,0.081,0.000
20140531,MINES,17,0.023227,-0.006421,0.338,0.513,5.341,0.285,-0.100,0.245,0.000,0.000
20140531,OIL,146,-0.005623,0.009548,0.001,0.626,11.896,0.540,0.047,0.392,0.000,0.000
20140531,OTHER,21,-0.037693,-0.000059,0.000,0.403,24.072,0.336,0.021,0.472,0.000,0.000
20140531,PAPER,33,0.001521,0.023829,0.434,0.435,18.844,0.292,0.108,0.435,0.005,0.000
20140531,PERSV,40,-0.030374,0.019157,0.000,0.428,19.997,0.451,0.070,0.249,0.000,0.009
20140531,RLEST,24,0.006337,0.036349,0.003,0.547,17.361,0.350,0.055,0.375,0.000,0.000
20140531,RTAIL,170,-0.007478,0.005646,0.064,0.396,18.082,0.338,0.112,0.292,0.000,0.014
20140531,RUBBR,14,0.011392,0.000204,0.000,0.430,25.966,0.297,0.096,0.416,0.009,0.000
20140531,SHIPS,8,0.018897,0.052196,0.186,0.347,13.341,0.245,0.183,0.436,0.001,0.000
20140531,SMOKE,5,0.033517,0.039805,0.854,0.174,19.241,0.539,0.344,1.323,0.009,0.013
20140531,SODA,8,-0.031769,0.006280,0.195,0.254,17.327,0.487,0.153,0.616,0.000,0.007
20140531,STEEL,40,-0.044795,-0.017193,0.251,0.723,12.799,0.133,0.033,0.351,0.000,0.000
20140531,TELCM,93,0.032457,0.045585,0.105,0.399,11.133,0.521,0.055,0.545,0.000,0.008
20140531,TOYS,14,0.029911,-0.010599,0.000,0.471,19.506,0.406,0.096,0.148,0.033,0.011
20140531,TRANS,71,0.026268,0.058941,0.121,0.539,23.032,0.235,0.087,0.406,0.000,0.000
20140531,TXTLS,9,-0.006882,0.027553,0.137,0.458,15.216,0.283,0.133,0.372,0.005,0.000
20140531,UTIL,87,0.008294,0.000184,0.610,0.809,18.976,0.285,0.068,0.548,0.000,0.000
20140531,WHLSL,95,-0.012902,0.036171,0.143,0.499,17.458,0.207,0.106,0.343,0.000,0.000
20140630,AERO,18,0.000705,-0.022018,0.117,0.401,19.694,0.284,0.131,0.407,0.016,0.000
20140630,AGRIC,9,0.020405,0.025416,0.205,0.503,13.937,0.262,0.057,0.207,0.000,0.000
20140630,AUTOS,52,0.045988,0.050270,0.000,0.374,13.834,0.206,0.132,0.288,0.026,0.000
20140630,BANKS,482,0.033717,0.027954,0.292,0.844,15.149,0.862,0.083,0.516,0.000,0.012
20140630,BEER,10,0.038990,0.027513,0.000,0.407,21.051,0.454,0.073,0.304,0.000,0.053
20140630,BLDMT,52,0.056082,0.028979,0.244,0.400,21.123,0.308,0.092,0.342,0.005,0.001
20140630,BOOKS,19,0.068103,0.073791,0.319,0.551,18.995,0.522,0.062,0.326,0.000,0.011
20140630,BOXES,10,0.037164,0.042839,0.179,0.279,18.789,0.225,0.227,0.675,0.004,0.000
20140630,BUSSV,406,0.056599,0.027357,0.000,0.295,13.520,0.580,0.042,0.141,0.042,0.001
20140630,CHEMS,67,0.024590,0.010343,0.207,0.391,17.432,0.325,0.122,0.383,0.013,0.000
20140630,CHIPS,195,0.050312,0.040572,0.000,0.447,14.836,0.411,0.019,0.109,0.124,0.000
20140630,CLTHS,35,0.012339,0.000840,0.024,0.381,15.036,0.462,0.129,0.175,0.000,0.020
20140630,CNSTR,50,0.018057,0.019602,0.000,0.577,17.440,0.191,0.089,0.406,0.000,0.000
20140630,COAL,9,0.088607,0.038899,0.110,1.686,6.112,0.178,-0.032,0.443,0.000,0.000
20140630,COMPS,101,0.062404,0.028238,0.000,0.334,13.074,0.508,0.045,0.116,0.136,0.001
20140630,DRUGS,351,0.107167,0.031116,0.000,0.205,-8.111,0.061,-0.433,0.035,0.391,0.000
20140630,ELCEQ,53,0.041074,0.039013,0.158,0.435,19.545,0.317,0.068,0.261,0.026,0.000
20140630,FABPR,6,0.073789,0.118452,0.065,0.482,26.305,0.318,0.078,0.287,0.009,0.000
20140630,FIN,107,0.040022,0.044536,0.329,0.520,19.847,0.369,0.105,0.272,0.000,0.000
20140630,FOOD,51,0.012420,0.001722,0.321,0.382,21.837,0.340,0.117,0.378,0.001,0.010
20140630,FUN,49,0.033103,0.022357,0.198,0.531,15.831,0.344,0.032,0.490,0.000,0.015
20140630,GOLD,9,0.292442,0.148159,134.653,1.285,-7.200,-0.047,-0.186,0.148,0.000,0.000
20140630,GUNS,7,0.042131,-0.007662,0.247,0.448,12.852,0.230,0.122,0.156,0.016,0.000
20140630,HLTH,56,0.041973,0.034405,0.000,0.393,7.104,0.284,0.010,0.416,0.000,0.000
20140630,HSHLD,42,0.018888,-0.013292,0.262,0.369,20.208,0.457,0.114,0.306,0.009,0.016
20140630,INSUR,107,0.033351,0.031047,0.167,0.860,13.035,0.164,0.093,0.218,0.000,0.000
20140630,LABEQ,62,0.071853,0.028589,0.000,0.438,21.532,0.487,0.073,0.147,0.096,0.000
20140630,MACH,104,0.050670,0.054585,0.185,0.443,22.232,0.352,0.090,0.213,0.017,0.000
20140630,MEALS,60,0.034263,0.025987,0.000,0.246,28.495,0.226,0.098,0.363,0.000,0.021
20140630,MEDEQ,113,0.046572,0.032525,0.000,0.319,-2.752,0.578,-0.015,0.143,0.081,0.000
20140630,MINES,17,0.075962,0.052398,0.338,0.513,5.303,0.285,-0.100,0.245,0.000,0.000
20140630,OIL,145,0.079175,0.043184,0.001,0.628,12.712,0.547,0.046,0.392,0.000,0.000
20140630,OTHER,21,0.055492,0.047213,0.000,0.419,24.735,0.336,0.021,0.472,0.000,0.000
20140630,PAPER,33,0.035006,0.015864,0.434,0.435,20.025,0.292,0.108,0.449,0.005,0.000
20140630,PERSV,40,0.004306,0.030985,0.000,0.428,19.798,0.461,0.070,0.233,0.000,0.009
20140630,RLEST,24,0.005553,0.038183,0.003,0.511,18.127,0.350,0.055,0.375,0.000,0.000
20140630,RTAIL,172,0.023205,0.009734,0.064,0.403,18.923,0.337,0.113,0.299,0.000,0.014
20140630,RUBBR,14,0.022898,0.034541,0.000,0.449,23.583,0.297,0.096,0.416,0.009,0.000
20140630,SHIPS,8,0.017952,0.013881,0.186,0.347,13.387,0.245,0.183,0.436,0.001,0.000
20140630,SMOKE,5,-0.000865,-0.011276,0.854,0.174,19.417,0.539,0.344,1.323,0.009,0.013
20140630,SODA,8,0.036685,0.040488,0.183,0.254,19.078,0.484,0.153,0.616,0.000,0.007
20140630,STEEL,40,0.046829,0.049114,0.251,0.723,13.223,0.133,0.033,0.351,0.000,0.000
20140630,TELCM,92,0.024750,0.009375,0.105,0.392,11.857,0.520,0.058,0.534,0.000,0.009
20140630,TOYS,14,-0.037950,0.006662,0.000,0.471,18.649,0.406,0.096,0.148,0.033,0.011
20140630,TRANS,71,0.033871,0.016852,0.121,0.539,23.630,0.235,0.087,0.406,0.000,0.000
20140630,TXTLS,8,0.028772,0.077310,0.147,0.470,16.351,0.300,0.136,0.378,0.003,0.003
20140630,UTIL,87,0.052899,0.054506,0.610,0.809,19.750,0.285,0.068,0.548,0.000,0.000
20140630,WHLSL,95,0.029096,0.010600,0.157,0.499,18.156,0.207,0.106,0.330,0.000,0.000
20140731,AERO,18,-0.045291,-0.060550,0.117,0.401,18.074,0.284,0.131,0.407,0.016,0.000
20140731,AGRIC,9,-0.039321,-0.081949,0.227,0.503,15.752,0.262,0.057,0.207,0.000,0.000
20140731,AUTOS,52,-0.058502,-0.038220,0.000,0.374,12.868,0.206,0.132,0.288,0.026,0.000
20140731,BANKS,485,-0.020306,-0.016906,0.292,0.842,14.585,0.862,0.083,0.518,0.000,0.012
20140731,BEER,10,-0.012213,-0.023083,0.000,0.410,20.483,0.460,0.073,0.304,0.000,0.053
20140731,BLDMT,51,-0.072151,-0.075390,0.244,0.405,19.458,0.311,0.094,0.328,0.005,0.001
20140731,BOOKS,18,-0.049629,-0.018003,0.270,0.596,18.094,0.529,0.068,0.349,0.000,0.015
20140731,BOXES,10,-0.060668,-0.062046,0.179,0.279,16.985,0.225,0.227,0.675,0.004,0.000
20140731,BUSSV,409,-0.046911,0.007020,0.000,0.295,13.311,0.580,0.042,0.141,0.044,0.001
20140731,CHEMS,67,-0.031486,-0.035794,0.207,0.395,16.469,0.325,0.121,0.388,0.013,0.000
20140731,CHIPS,195,-0.059771,-0.002425,0.000,0.459,13.691,0.409,0.019,0.110,0.123,0.000
20140731,CLTHS,34,-0.008333,-0.007853,0.036,0.373,15.546,0.464,0.131,0.199,0.000,0.019
20140731,CNSTR,50,-0.070667,-0.098127,0.000,0.577,15.803,0.191,0.089,0.406,0.000,0.000
20140731,COAL,9,0.061601,-0.111480,0.110,1.686,9.248,0.178,-0.032,0.443,0.000,0.000
20140731,COMPS,99,-0.047709,0.013675,0.000,0.334,12.752,0.507,0.045,0.130,0.136,0.001
20140731,DRUGS,353,-0.091822,-0.005489,0.000,0.210,-6.846,0.061,-0.433,0.035,0.371,0.000
20140731,ELCEQ,54,-0.063111,-0.066651,0.158,0.425,17.809,0.320,0.065,0.261,0.028,0.000
20140731,FABPR,6,-0.098974,-0.136182,0.065,0.482,23.484,0.318,0.078,0.287,0.009,0.000
20140731,FIN,105,-0.029278,-0.010614,0.329,0.520,18.971,0.379,0.105,0.272,0.000,0.000
20140731,FOOD,51,-0.054946,-0.047559,0.321,0.382,22.630,0.340,0.102,0.378,0.001,0.010
20140731,FUN,49,-0.058605,-0.033782,0.202,0.531,13.513,0.344,0.032,0.490,0.000,0.015
20140731,GOLD,9,-0.039269,-0.034699,134.653,1.285,-7.125,-0.047,-0.186,0.148,0.000,0.000
20140731,GUNS,7,-0.081440,0.021693,0.247,0.448,12.469,0.230,0.122,0.156,0.016,0.000
20140731,HLTH,56,0.022827,0.062448,0.000,0.393,6.749,0.284,0.010,0.416,0.000,0.000
20140731,HSHLD,42,-0.020669,-0.029031,0.262,0.370,19.026,0.457,0.114,0.306,0.009,0.016
20140731,INSUR,108,-0.057155,-0.038078,0.162,0.860,11.898,0.164,0.094,0.215,0.000,0.000
20140731,LABEQ,62,-0.046147,-0.035713,0.000,0.438,22.211,0.490,0.073,0.147,0.096,0.000
20140731,MACH,105,-0.066259,-0.059951,0.197,0.437,21.312,0.352,0.090,0.221,0.017,0.000
20140731,MEALS,61,-0.048800,-0.031305,0.000,0.244,27.081,0.226,0.097,0.362,0.000,0.022
20140731,MEDEQ,114,-0.041420,-0.013490,0.000,0.317,-2.662,0.578,-0.017,0.146,0.080,0.000
20140731,MINES,17,-0.030556,0.025609,0.338,0.513,5.872,0.285,-0.100,0.245,0.000,0.000
20140731,OIL,146,-0.084001,-0.033976,0.008,0.626,12.156,0.550,0.047,0.392,0.000,0.000
20140731,OTHER,22,-0.044501,-0.028536,0.000,0.403,23.128,0.326,0.021,0.466,0.000,0.000
20140731,PAPER,33,-0.025702,-0.034203,0.443,0.435,18.066,0.292,0.108,0.449,0.005,0.000
20140731,PERSV,37,-0.045436,-0.032803,0.000,0.431,20.796,0.470,0.067,0.242,0.000,0.009
20140731,RLEST,24,0.013585,-0.042306,0.003,0.511,17.828,0.350,0.055,0.375,0.000,0.000
20140731,RTAIL,169,-0.050768,-0.018345,0.063,0.403,17.889,0.333,0.113,0.289,0.000,0.014
20140731,RUBBR,14,-0.045265,-0.081470,0.000,0.449,21.440,0.297,0.096,0.416,0.009,0.000
20140731,SHIPS,8,-0.010991,-0.008523,0.098,0.346,15.585,0.245,0.183,0.423,0.001,0.000
20140731,SMOKE,5,-0.029817,-0.032610,0.854,0.174,18.796,0.539,0.344,1.323,0.009,0.013
20140731,SODA,8,-0.052946,-0.069872,0.183,0.254,18.138,0.484,0.153,0.616,0.000,0.007
20140731,STEEL,39,-0.006886,0.017428,0.273,0.694,16.751,0.135,0.033,0.348,0.000,0.000
20140731,TELCM,90,-0.032547,0.011703,0.105,0.392,11.494,0.520,0.059,0.550,0.000,0.010
20140731,TOYS,14,-0.053419,-0.054375,0.000,0.471,16.673,0.406,0.096,0.148,0.033,0.011
20140731,TRANS,71,-0.034458,-0.021158,0.121,0.539,22.583,0.235,0.087,0.406,0.000,0.000
20140731,TXTLS,8,-0.056480,-0.057163,0.147,0.470,15.927,0.300,0.136,0.378,0.003,0.003
20140731,UTIL,87,-0.064950,-0.064378,0.610,0.809,18.530,0.285,0.068,0.548,0.000,0.000
20140731,WHLSL,95,-0.045425,-0.024051,0.143,0.499,17.052,0.207,0.106,0.337,0.000,0.000
20140831,AERO,18,0.063178,0.054577,0.126,0.427,18.136,0.283,0.121,0.403,0.015,0.000
20140831,AGRIC,9,0.060345,0.031159,0.192,0.472,23.317,0.262,0.057,0.202,0.000,0.000
20140831,AUTOS,52,0.034849,0.042733,0.014,0.364,13.864,0.206,0.130,0.281,0.026,0.000
20140831,BANKS,484,0.019981,0.026015,0.294,0.852,15.145,0.867,0.082,0.528,0.000,0.012
20140831,BEER,10,0.081057,0.054525,0.175,0.456,20.739,0.460,0.073,0.326,0.000,0.053
20140831,BLDMT,51,0.098096,0.070995,0.235,0.409,21.045,0.303,0.091,0.330,0.005,0.000
20140831,BOOKS,19,0.034899,0.027983,0.324,0.571,18.632,0.537,0.059,0.372,0.000,0.020
20140831,BOXES,10,0.019239,0.029571,0.173,0.294,14.097,0.225,0.142,0.687,0.004,0.000
20140831,BUSSV,413,0.027881,0.036629,0.000,0.300,12.079,0.575,0.036,0.127,0.046,0.001
20140831,CHEMS,69,0.053590,0.042965,0.232,0.400,21.128,0.327,0.124,0.379,0.012,0.000
20140831,CHIPS,196,0.070397,0.062518,0.000,0.464,13.579,0.414,0.019,0.095,0.121,0.000
20140831,CLTHS,33,0.039084,0.035374,0.049,0.354,15.225,0.466,0.130,0.175,0.000,0.026
20140831,CNSTR,50,0.095047,0.071771,0.000,0.611,17.649,0.194,0.082,0.372,0.000,0.000
20140831,COAL,9,0.090689,0.041347,0.147,1.978,11.912,0.181,-0.055,0.470,0.000,0.000
20140831,COMPS,99,0.021676,0.028276,0.000,0.329,13.393,0.517,0.030,0.131,0.140,0.001
20140831,DRUGS,360,0.068415,0.062465,0.000,0.220,-7.258,0.140,-0.407,0.045,0.360,0.000
20140831,ELCEQ,54,0.046845,0.034724,0.163,0.378,18.240,0.321,0.075,0.244,0.029,0.000
20140831,FABPR,6,0.022673,-0.038768,0.081,0.461,22.336,0.314,0.071,0.256,0.009,0.000
20140831,FIN,105,0.041697,0.047272,0.325,0.511,18.672,0.388,0.107,0.271,0.000,0.000
20140831,FOOD,51,0.062950,0.061939,0.195,0.398,23.780,0.340,0.122,0.397,0.001,0.010
20140831,FUN,48,0.025049,-0.027572,0.202,0.506,14.961,0.350,0.026,0.516,0.000,0.015
20140831,GOLD,9,0.002442,0.076594,-107.67,0.907,-8.656,0.165,-0.101,0.175,0.000,0.000
20140831,GUNS,7,0.023958,0.043676,0.276,0.459,12.979,0.219,0.109,0.187,0.016,0.000
20140831,HLTH,58,0.028761,0.047307,0.000,0.378,-1.939,0.292,-0.000,0.412,0.000,0.000
20140831,HSHLD,43,0.037814,0.059353,0.257,0.391,17.520,0.452,0.105,0.295,0.010,0.016
20140831,INSUR,108,0.064299,0.060448,0.182,0.888,12.649,0.158,0.097,0.220,0.000,0.000
20140831,LABEQ,62,0.037045,0.038930,0.000,0.453,21.696,0.489,0.072,0.162,0.100,0.000
20140831,MACH,105,0.045473,0.053716,0.196,0.400,21.111,0.353,0.098,0.213,0.016,0.000
20140831,MEALS,62,0.020372,0.028052,0.010,0.275,25.087,0.226,0.087,0.362,0.000,0.021
20140831,MEDEQ,114,0.002365,0.019929,0.000,0.340,-1.899,0.582,-0.004,0.138,0.081,0.000
20140831,MINES,18,0.008849,0.008071,0.294,0.463,5.994,0.285,-0.052,0.262,0.000,0.000
20140831,OIL,148,0.013442,0.022755,0.005,0.548,9.586,0.533,0.032,0.412,0.000,0.000
20140831,OTHER,21,-0.004601,0.039111,0.000,0.425,21.820,0.328,0.017,0.466,0.000,0.000
20140831,PAPER,33,0.040232,0.035822,0.421,0.423,20.000,0.290,0.100,0.443,0.005,0.000
20140831,PERSV,37,-0.001940,0.049978,0.000,0.444,20.019,0.465,0.067,0.257,0.000,0.009
20140831,RLEST,24,0.151793,0.078284,0.034,0.473,14.790,0.367,0.032,0.365,0.000,0.000
20140831,RTAIL,170,0.042972,0.057228,0.040,0.403,18.666,0.334,0.112,0.298,0.000,0.014
20140831,RUBBR,15,0.057313,0.056060,0.000,0.468,23.759,0.319,0.093,0.476,0.010,0.000
20140831,SHIPS,8,0.120240,0.091003,0.089,0.365,15.936,0.248,0.178,0.300,0.001,0.000
20140831,SMOKE,5,0.062492,0.046408,0.871,0.156,19.768,0.543,0.342,1.286,0.009,0.013
20140831,SODA,8,0.116416,0.079896,0.166,0.208,18.629,0.485,0.153,0.610,0.000,0.007
20140831,STEEL,39,0.035274,0.061751,0.259,0.644,9.421,0.133,0.025,0.360,0.000,0.000
20140831,TELCM,90,-0.001179,-0.000721,0.144,0.416,14.131,0.514,0.061,0.536,0.000,0.010
20140831,TOYS,14,0.383695,0.030691,0.000,0.501,18.446,0.407,0.109,0.242,0.034,0.012
20140831,TRANS,71,0.037644,0.045149,0.092,0.509,22.795,0.238,0.098,0.411,0.000,0.000
20140831,TXTLS,8,0.065645,0.101757,0.147,0.484,18.801,0.301,0.120,0.366,0.005,0.002
20140831,UTIL,87,0.056545,0.053174,0.630,0.766,18.366,0.278,0.066,0.549,0.000,0.000
20140831,WHLSL,99,0.050118,0.048481,0.146,0.518,16.660,0.204,0.107,0.330,0.000,0.000
20140930,AERO,18,-0.034159,-0.009056,0.126,0.427,19.009,0.283,0.121,0.403,0.015,0.000
20140930,AGRIC,9,-0.049911,-0.023155,0.192,0.472,22.683,0.268,0.072,0.202,0.000,0.000
20140930,AUTOS,52,-0.100377,-0.100462,0.014,0.364,12.541,0.206,0.130,0.295,0.025,0.000
20140930,BANKS,488,-0.020481,0.000289,0.290,0.850,14.683,0.866,0.082,0.530,0.000,0.012
20140930,BEER,10,0.070624,0.011216,0.175,0.456,19.699,0.460,0.073,0.330,0.000,0.053
20140930,BLDMT,51,-0.065276,-0.054324,0.234,0.413,21.030,0.303,0.088,0.330,0.005,0.000
20140930,BOOKS,19,-0.077959,-0.071379,0.334,0.571,17.120,0.537,0.059,0.375,0.000,0.020
20140930,BOXES,10,-0.059032,-0.060709,0.173,0.294,14.935,0.225,0.142,0.687,0.004,0.000
20140930,BUSSV,416,-0.032893,-0.013246,0.000,0.301,11.082,0.578,0.036,0.127,0.046,0.001
20140930,CHEMS,69,-0.112113,-0.022831,0.220,0.400,20.359,0.327,0.124,0.373,0.012,0.000
20140930,CHIPS,195,-0.052605,-0.018288,0.000,0.465,13.280,0.414,0.019,0.088,0.119,0.000
20140930,CLTHS,32,-0.052773,0.038099,0.031,0.340,15.572,0.469,0.131,0.169,0.000,0.026
20140930,CNSTR,50,-0.100115,-0.078251,0.000,0.611,16.444,0.192,0.082,0.372,0.000,0.000
20140930,COAL,9,-0.185658,-0.144304,0.147,1.978,10.566,0.181,-0.055,0.470,0.000,0.000
20140930,COMPS,98,-0.034123,-0.013046,0.000,0.329,12.703,0.515,0.025,0.142,0.143,0.001
20140930,DRUGS,369,-0.048770,0.005905,0.000,0.221,-7.147,0.123,-0.424,0.047,0.357,0.000
20140930,ELCEQ,54,-0.066517,-0.050735,0.163,0.378,17.588,0.321,0.075,0.244,0.029,0.000
20140930,FABPR,6,-0.052188,-0.084468,0.081,0.508,20.658,0.314,0.071,0.256,0.009,0.000
20140930,FIN,107,-0.031558,-0.006660,0.325,0.498,17.353,0.388,0.105,0.268,0.000,0.000
20140930,FOOD,50,-0.009672,-0.020794,0.157,0.412,21.693,0.335,0.121,0.389,0.001,0.009
20140930,FUN,47,-0.015679,-0.037408,0.202,0.526,14.704,0.343,0.031,0.472,0.000,0.015
20140930,GOLD,9,-0.236255,-0.172770,-107.67,0.907,-6.125,0.165,-0.101,0.175,0.000,0.000
20140930,GUNS,7,-0.024697,0.042380,0.276,0.459,11.998,0.219,0.109,0.187,0.016,0.000
20140930,HLTH,57,-0.043151,-0.036555,0.000,0.364,-1.443,0.296,0.001,0.443,0.000,0.000
20140930,HSHLD,43,-0.004722,-0.000306,0.257,0.392,17.130,0.452,0.103,0.295,0.010,0.016
20140930,INSUR,109,-0.030608,-0.019843,0.182,0.888,12.384,0.159,0.097,0.221,0.000,0.000
20140930,LABEQ,61,-0.046596,-0.023798,0.000,0.452,20.587,0.491,0.074,0.169,0.099,0.000
20140930,MACH,105,-0.066442,-0.068333,0.195,0.400,19.749,0.353,0.098,0.213,0.016,0.000
20140930,MEALS,63,0.031769,-0.003809,0.010,0.274,26.869,0.226,0.086,0.399,0.000,0.022
20140930,MEDEQ,116,-0.050100,-0.034201,0.000,0.335,-2.824,0.582,-0.013,0.134,0.082,0.000
20140930,MINES,17,-0.100821,-0.087849,0.294,0.447,5.481,0.300,-0.031,0.324,0.000,0.000
20140930,OIL,149,-0.115268,-0.077474,0.005,0.535,8.006,0.527,0.032,0.411,0.000,0.000
20140930,OTHER,21,-0.059512,-0.024854,0.000,0.425,22.865,0.328,0.015,0.466,0.000,0.000
20140930,PAPER,33,-0.059538,-0.023480,0.421,0.423,19.188,0.290,0.100,0.443,0.005,0.000
20140930,PERSV,37,-0.066926,-0.073652,0.000,0.444,19.921,0.465,0.067,0.279,0.000,0.009
20140930,RLEST,23,-0.090046,-0.058724,0.034,0.470,14.323,0.355,0.045,0.384,0.000,0.000
20140930,RTAIL,166,-0.051020,-0.014914,0.052,0.413,18.045,0.335,0.117,0.307,0.000,0.014
20140930,RUBBR,16,-0.014782,-0.015941,0.000,0.453,22.074,0.296,0.093,0.556,0.009,0.000
20140930,SHIPS,8,-0.012351,-0.017602,0.089,0.365,15.457,0.248,0.178,0.300,0.001,0.000
20140930,SMOKE,5,0.016060,0.020262,0.871,0.156,19.838,0.543,0.342,1.286,0.009,0.013
20140930,SODA,8,-0.009844,0.030251,0.181,0.208,17.716,0.479,0.153,0.610,0.000,0.007
20140930,STEEL,40,-0.083264,-0.049618,0.258,0.654,11.519,0.136,0.027,0.339,0.000,0.000
20140930,TELCM,90,-0.058616,-0.009794,0.138,0.418,13.169,0.514,0.062,0.544,0.000,0.010
20140930,TOYS,14,-0.079605,-0.081015,0.000,0.501,15.236,0.407,0.109,0.242,0.034,0.012
20140930,TRANS,71,-0.026281,0.003682,0.092,0.509,22.485,0.238,0.098,0.411,0.000,0.000
20140930,TXTLS,8,-0.052296,-0.023479,0.225,0.481,16.989,0.301,0.120,0.366,0.005,0.002
20140930,UTIL,87,-0.047095,-0.033764,0.633,0.771,17.394,0.278,0.066,0.549,0.000,0.000
20140930,WHLSL,100,-0.051148,-0.022535,0.126,0.522,15.500,0.204,0.106,0.326,0.000,0.000
20141031,AERO,18,0.052378,0.015872,0.126,0.427,19.140,0.283,0.121,0.403,0.015,0.000
20141031,AGRIC,9,-0.005972,0.032471,0.192,0.472,22.166,0.268,0.072,0.322,0.000,0.000
20141031,AUTOS,52,0.065799,0.019336,0.014,0.364,12.497,0.206,0.130,0.295,0.025,0.000
20141031,BANKS,487,0.046251,0.036609,0.291,0.851,15.612,0.866,0.082,0.535,0.000,0.012
20141031,BEER,10,0.035092,0.031237,0.175,0.456,20.956,0.464,0.073,0.330,0.000,0.053
20141031,BLDMT,51,0.064452,0.049779,0.234,0.413,23.006,0.303,0.088,0.330,0.005,0.000
20141031,BOOKS,20,0.054175,0.034877,0.280,0.557,19.701,0.529,0.080,0.313,0.000,0.015
20141031,BOXES,10,0.048467,0.056016,0.173,0.294,15.789,0.225,0.142,0.687,0.004,0.000
20141031,BUSSV,417,0.024968,0.005899,0.000,0.300,10.825,0.580,0.034,0.127,0.046,0.001
20141031,CHEMS,69,0.005759,-0.002640,0.220,0.402,20.080,0.327,0.124,0.379,0.012,0.000
20141031,CHIPS,193,0.010950,0.037367,0.000,0.464,12.953,0.414,0.016,0.086,0.119,0.000
20141031,CLTHS,32,0.010037,0.015160,0.032,0.340,14.885,0.472,0.131,0.169,0.000,0.026
20141031,CNSTR,51,0.022451,0.032974,0.000,0.611,15.899,0.191,0.082,0.368,0.000,0.000
20141031,COAL,9,-0.075027,-0.062935,0.147,1.978,10.753,0.181,-0.055,0.470,0.000,0.000
20141031,COMPS,98,0.018000,0.005264,0.000,0.329,12.842,0.515,0.025,0.142,0.143,0.001
20141031,DRUGS,374,0.046116,0.052702,0.000,0.220,-7.000,0.123,-0.416,0.047,0.354,0.000
20141031,ELCEQ,54,0.018161,0.036189,0.163,0.371,17.996,0.319,0.075,0.235,0.029,0.000
20141031,FABPR,6,0.067259,0.008540,0.081,0.508,18.464,0.314,0.071,0.256,0.009,0.000
20141031,FIN,107,0.029901,0.025701,0.325,0.498,18.035,0.388,0.105,0.268,0.000,0.000
20141031,FOOD,49,0.050109,0.027690,0.207,0.413,22.169,0.329,0.119,0.397,0.001,0.010
20141031,FUN,47,0.023430,-0.003298,0.190,0.526,16.850,0.341,0.032,0.472,0.000,0.015
20141031,GOLD,9,-0.229891,-0.200919,-107.67,0.907,-3.875,0.165,-0.101,0.175,0.000,0.000
20141031,GUNS,7,-0.029380,0.029866,0.276,0.459,12.462,0.219,0.109,0.187,0.016,0.000
20141031,HLTH,57,0.082517,0.044810,0.000,0.364,-1.694,0.296,0.001,0.443,0.000,0.000
20141031,HSHLD,43,0.042259,0.042784,0.257,0.368,19.223,0.452,0.112,0.295,0.009,0.016
20141031,INSUR,109,0.074941,0.050893,0.182,0.888,13.512,0.159,0.097,0.221,0.000,0.000
20141031,LABEQ,60,0.018797,0.034573,0.000,0.453,20.207,0.500,0.073,0.168,0.100,0.000
20141031,MACH,105,0.019987,0.021998,0.195,0.400,20.259,0.353,0.098,0.213,0.016,0.000
20141031,MEALS,63,0.042882,0.010999,0.040,0.274,27.208,0.226,0.086,0.401,0.000,0.022
20141031,MEDEQ,115,0.073210,0.106596,0.000,0.330,-2.815,0.583,-0.014,0.131,0.082,0.000
20141031,MINES,17,-0.105709,-0.077672,0.294,0.447,4.826,0.300,-0.031,0.324,0.000,0.000
20141031,OIL,150,-0.153899,-0.043308,0.005,0.539,6.784,0.522,0.031,0.411,0.000,0.000
20141031,OTHER,21,0.031916,0.021031,0.000,0.425,23.693,0.328,0.015,0.466,0.000,0.000
20141031,PAPER,33,0.089705,0.064809,0.421,0.423,20.121,0.290,0.100,0.448,0.005,0.000
20141031,PERSV,37,0.100572,0.028289,0.000,0.444,19.833,0.465,0.073,0.323,0.000,0.009
20141031,RLEST,23,0.001131,0.030728,0.034,0.470,14.664,0.355,0.045,0.384,0.000,0.000
20141031,RTAIL,165,0.028689,0.032990,0.052,0.413,18.738,0.335,0.116,0.300,0.000,0.014
20141031,RUBBR,16,0.016798,0.025163,0.000,0.453,21.919,0.296,0.093,0.556,0.009,0.000
